%eval_id,velocity,friction,density_1,density_2,density_3,youngs_1,youngs_2,youngs_3,3D,timestep,element_10616_punch_tip_STRESS_xx_MIN,element_10616_punch_tip_STRESS_xx_MAX,element_10616_punch_tip_STRESS_yy_MIN,element_10616_punch_tip_STRESS_yy_MAX,element_10616_punch_tip_STRESS_zz_MIN,element_10616_punch_tip_STRESS_zz_MAX,element_10616_punch_tip_STRESS_xy_MIN,element_10616_punch_tip_STRESS_xy_MAX,element_10616_punch_tip_STRESS_yz_MIN,element_10616_punch_tip_STRESS_yz_MAX,element_10616_punch_tip_STRESS_zx_MIN,element_10616_punch_tip_STRESS_zx_MAX,[XYpair X]MDS Max X,[XYpair Y]MDS Max Y,[XYpair X]MDS Mean X,[XYpair Y]MDS Mean Y,[XYpair X]MDS RMS X,[XYpair Y]MDS RMS Y,[XYpair X]MDS STRESS_xx X,[XYpair Y]MDS STRESS_xx Y,[XYpair X]MDS STRESS_xy X,[XYpair Y]MDS STRESS_xy Y,[XYpair X]MDS STRESS_yy X,[XYpair Y]MDS STRESS_yy Y,[XYpair X]MDS STRESS_yz X,[XYpair Y]MDS STRESS_yz Y,[XYpair X]MDS STRESS_zz X,[XYpair Y]MDS STRESS_zz Y,[XYpair X]MDS VON_MISES X,[XYpair Y]MDS VON_MISES Y
8780,-144,0.3,0.000232,0.000682,0.0335,10000000,30500000,29500000,file://localhost/home/slycat/src/slycat-data/metro-demo/surfaces/run.8780.200.vtp,200,-240812.694,0,-249676.8633,0,-283047.6939,0,-9310.590958,0,-60230.66692,37211.27243,-53709.01877,37055.53117,0.072335784,-0.030089596,-0.012011522,0.001067477,0.023424593,0.001053031,0.040322963,0.002308728,0.027645435,-0.001127993,0.040908141,0.002064589,0.025261552,0.000633878,0.049711624,-0.01127702,0.066077435,-0.023559293
8780,-144,0.3,0.000232,0.000682,0.0335,10000000,30500000,29500000,file://localhost/home/slycat/src/slycat-data/metro-demo/surfaces/run.8780.250.vtp,250,-240812.694,0,-249676.8633,0,-283047.6939,0,-9310.590958,0,-60230.66692,37211.27243,-53709.01877,37055.53117,0.07145766,-0.028080768,-0.011208984,0.000467412,0.022053026,0.000868388,0.04009594,0.006686776,0.028191733,0.00309637,0.040535176,0.006529003,0.024311753,0.003180847,0.062126211,-0.003408675,0.083816053,-0.01091579
8780,-144,0.3,0.000232,0.000682,0.0335,10000000,30500000,29500000,file://localhost/home/slycat/src/slycat-data/metro-demo/surfaces/run.8780.300.vtp,300,-240812.694,0,-249676.8633,0,-283047.6939,0,-9310.590958,0,-60230.66692,37211.27243,-53709.01877,37055.53117,0.070998204,-0.026539034,-0.010460985,8.69E-05,0.020837291,0.000721851,0.038700881,0.009501009,0.028894839,0.007064695,0.039119162,0.009581531,0.023489865,0.005307559,0.066153583,-0.000190935,0.090429167,-0.003476579
8780,-144,0.3,0.000232,0.000682,0.0335,10000000,30500000,29500000,file://localhost/home/slycat/src/slycat-data/metro-demo/surfaces/run.8780.350.vtp,350,-240812.694,0,-249676.8633,0,-283047.6939,0,-9310.590958,0,-60230.66692,37211.27243,-53709.01877,37055.53117,0.07065227,-0.025178539,-0.009738323,-0.000249472,0.019674796,0.000602187,0.037030979,0.011213628,0.02903616,0.010234888,0.037650064,0.011374169,0.022539913,0.006908729,0.066778044,0.001418431,0.092084914,0.000245681
8780,-144,0.3,0.000232,0.000682,0.0335,10000000,30500000,29500000,file://localhost/home/slycat/src/slycat-data/metro-demo/surfaces/run.8780.400.vtp,400,-240812.694,0,-249676.8633,0,-283047.6939,0,-9310.590958,0,-60230.66692,37211.27243,-53709.01877,37055.53117,0.069925636,-0.023546678,-0.009365071,-0.000897291,0.018885913,0.000587862,0.037550796,0.013315935,0.028509369,0.011090471,0.037933961,0.013357599,0.02179534,0.007774236,0.069625697,0.004337448,0.096721925,0.003926762
8780,-144,0.3,0.000232,0.000682,0.0335,10000000,30500000,29500000,file://localhost/home/slycat/src/slycat-data/metro-demo/surfaces/run.8780.450.vtp,450,-240812.694,0,-249676.8633,0,-283047.6939,0,-9310.590958,0,-60230.66692,37211.27243,-53709.01877,37055.53117,0.069371122,-0.02210448,-0.008906282,-0.001280787,0.018061994,0.00050476,0.036911952,0.014810713,0.028096038,0.012340419,0.037356299,0.014787847,0.021148372,0.009002101,0.072674767,0.007075457,0.102891895,0.007766392
8780,-144,0.3,0.000232,0.000682,0.0335,10000000,30500000,29500000,file://localhost/home/slycat/src/slycat-data/metro-demo/surfaces/run.8780.500.vtp,500,-240812.694,0,-249676.8633,0,-283047.6939,0,-9310.590958,0,-60230.66692,37211.27243,-53709.01877,37055.53117,0.068988964,-0.020933465,-0.00851983,-0.001587476,0.017381866,0.000450668,0.035965917,0.015462632,0.027717884,0.013228612,0.036557045,0.015506478,0.020640774,0.010094601,0.074203895,0.008752716,0.106209838,0.010084854
8780,-144,0.3,0.000232,0.000682,0.0335,10000000,30500000,29500000,file://localhost/home/slycat/src/slycat-data/metro-demo/surfaces/run.8780.550.vtp,550,-240812.694,0,-249676.8633,0,-283047.6939,0,-9310.590958,0,-60230.66692,37211.27243,-53709.01877,37055.53117,0.068680861,-0.020178376,-0.008190819,-0.001842733,0.01679383,0.000427395,0.035309693,0.0160285,0.027555729,0.014095672,0.035849557,0.01599984,0.020212074,0.011674248,0.07453353,0.009882624,0.107421283,0.011430779
8780,-144,0.3,0.000232,0.000682,0.0335,10000000,30500000,29500000,file://localhost/home/slycat/src/slycat-data/metro-demo/surfaces/run.8780.600.vtp,600,-240812.694,0,-249676.8633,0,-283047.6939,0,-9310.590958,0,-60230.66692,37211.27243,-53709.01877,37055.53117,0.068414411,-0.019421043,-0.007898142,-0.002045444,0.016275909,0.000391601,0.034424474,0.0159693,0.027189264,0.014777879,0.034910928,0.016085005,0.019692272,0.011790068,0.074334047,0.010699194,0.107704322,0.012256386
8780,-144,0.3,0.000232,0.000682,0.0335,10000000,30500000,29500000,file://localhost/home/slycat/src/slycat-data/metro-demo/surfaces/run.8780.650.vtp,650,-240812.694,0,-249676.8633,0,-283047.6939,0,-9310.590958,0,-60230.66692,37211.27243,-53709.01877,37055.53117,0.068221518,-0.01876603,-0.007629615,-0.00218271,0.015822283,0.0003433,0.033629149,0.015674907,0.026846484,0.015266837,0.034077856,0.015812412,0.019144042,0.011816194,0.073779492,0.011180082,0.107248056,0.013081091
8780,-144,0.3,0.000232,0.000682,0.0335,10000000,30500000,29500000,file://localhost/home/slycat/src/slycat-data/metro-demo/surfaces/run.8780.700.vtp,700,-240812.694,0,-249676.8633,0,-283047.6939,0,-9310.590958,0,-60230.66692,37211.27243,-53709.01877,37055.53117,0.068104201,-0.018289547,-0.007409866,-0.002201054,0.015441445,0.000309976,0.03261046,0.015632167,0.026585227,0.01560915,0.033203658,0.015698743,0.018735927,0.011882362,0.072589008,0.011281454,0.105708012,0.013459264
8780,-144,0.3,0.000232,0.000682,0.0335,10000000,30500000,29500000,file://localhost/home/slycat/src/slycat-data/metro-demo/surfaces/run.8780.750.vtp,750,-240812.694,0,-249676.8633,0,-283047.6939,0,-9310.590958,0,-60230.66692,37211.27243,-53709.01877,37055.53117,0.068073487,-0.01784796,-0.007333744,-0.002170924,0.015291816,0.000298933,0.031526596,0.01475947,0.02670747,0.015546379,0.032316257,0.014545132,0.018528438,0.01125592,0.07039955,0.010481402,0.102790543,0.012066411
8780,-144,0.3,0.000232,0.000682,0.0335,10000000,30500000,29500000,file://localhost/home/slycat/src/slycat-data/metro-demo/surfaces/run.8780.800.vtp,800,-240812.694,0,-249676.8633,0,-283047.6939,0,-9310.590958,0,-60230.66692,37211.27243,-53709.01877,37055.53117,0.067960419,-0.017072653,-0.007167244,-0.002111658,0.015024907,0.000225327,0.030984929,0.014675994,0.026290897,0.015695647,0.03170994,0.014480707,0.018117253,0.010938125,0.069495623,0.010605641,0.101509066,0.01272686
8780,-144,0.3,0.000232,0.000682,0.0335,10000000,30500000,29500000,file://localhost/home/slycat/src/slycat-data/metro-demo/surfaces/run.8780.850.vtp,850,-240812.694,0,-249676.8633,0,-283047.6939,0,-9310.590958,0,-60230.66692,37211.27243,-53709.01877,37055.53117,0.067885249,-0.016563674,-0.007062615,-0.002065165,0.014865453,0.000173827,0.030765645,0.014580859,0.02606138,0.015797254,0.031470614,0.014463605,0.017881439,0.010761638,0.06868609,0.010420312,0.10033053,0.012749402
8780,-144,0.3,0.000232,0.000682,0.0335,10000000,30500000,29500000,file://localhost/home/slycat/src/slycat-data/metro-demo/surfaces/run.8780.900.vtp,900,-240812.694,0,-249676.8633,0,-283047.6939,0,-9310.590958,0,-60230.66692,37211.27243,-53709.01877,37055.53117,0.067875465,-0.016425205,-0.007034071,-0.00205065,0.014822362,0.000159091,0.030643941,0.014504376,0.02590487,0.015612463,0.03142523,0.014469944,0.0177915,0.010712785,0.068388609,0.010405986,0.099949205,0.012757015
8780,-144,0.3,0.000232,0.000682,0.0335,10000000,30500000,29500000,file://localhost/home/slycat/src/slycat-data/metro-demo/surfaces/run.8780.950.vtp,950,-240812.694,0,-249676.8633,0,-283047.6939,0,-9310.590958,0,-60230.66692,37211.27243,-53709.01877,37055.53117,0.067981516,-0.016557731,-0.007062966,-0.002019735,0.014886056,0.000160249,0.030123877,0.013854586,0.025728395,0.015195665,0.030866675,0.013752116,0.017761114,0.010358449,0.066554781,0.009429616,0.096907727,0.011603747
8780,-144,0.3,0.000232,0.000682,0.0335,10000000,30500000,29500000,file://localhost/home/slycat/src/slycat-data/metro-demo/surfaces/run.8780.1000.vtp,1000,-240812.694,0,-249676.8633,0,-283047.6939,0,-9310.590958,0,-60230.66692,37211.27243,-53709.01877,37055.53117,0.068197741,-0.016695997,-0.007132402,-0.001962242,0.015031555,0.000161258,0.02905364,0.012403514,0.025411717,0.01433572,0.029747511,0.012264097,0.017663036,0.009523167,0.062602209,0.007446343,0.090431125,0.008853317
9061,-500,0.4,0.000249,0.000717,0.0335,10000000,30500000,29500000,file://localhost/home/slycat/src/slycat-data/metro-demo/surfaces/run.9061.0.vtp,0,-227080.4591,32617.6173,-244274.4695,26141.36334,-279262.9978,12475.95814,-12211.43276,15234.4489,-58231.04961,70718.80315,-51314.70035,36010.09322,0.075292741,-0.037285444,-0.0160364,0.00147945,0.029349307,0.001741594,0.016702913,-0.027157124,0.023185709,-0.020703742,0.016099344,-0.027655342,0.025955968,-0.016351766,-0.039562947,-0.044662905,-0.08231376,-0.05398163
9061,-500,0.4,0.000249,0.000717,0.0335,10000000,30500000,29500000,file://localhost/home/slycat/src/slycat-data/metro-demo/surfaces/run.9061.50.vtp,50,-227080.4591,32617.6173,-244274.4695,26141.36334,-279262.9978,12475.95814,-12211.43276,15234.4489,-58231.04961,70718.80315,-51314.70035,36010.09322,0.072846451,-0.031028357,-0.012376598,0.001406364,0.02405965,0.001120424,0.03937721,6.17E-05,0.027565129,-0.002714474,0.039950401,-0.000343009,0.025668574,-0.000565775,0.046744902,-0.013062605,0.061097282,-0.027252377
9061,-500,0.4,0.000249,0.000717,0.0335,10000000,30500000,29500000,file://localhost/home/slycat/src/slycat-data/metro-demo/surfaces/run.9061.100.vtp,100,-227080.4591,32617.6173,-244274.4695,26141.36334,-279262.9978,12475.95814,-12211.43276,15234.4489,-58231.04961,70718.80315,-51314.70035,36010.09322,0.070647544,-0.024104635,-0.009235753,-0.00043299,0.018882268,0.000463212,0.035792832,0.01129139,0.028632438,0.011255841,0.036349932,0.011460467,0.022112801,0.009373009,0.08212266,0.010969388,0.115962666,0.01006547
9061,-500,0.4,0.000249,0.000717,0.0335,10000000,30500000,29500000,file://localhost/home/slycat/src/slycat-data/metro-demo/surfaces/run.9061.150.vtp,150,-227080.4591,32617.6173,-244274.4695,26141.36334,-279262.9978,12475.95814,-12211.43276,15234.4489,-58231.04961,70718.80315,-51314.70035,36010.09322,0.067360117,-0.013417059,-0.006696674,-0.001899375,0.014431389,-0.000175236,0.026646955,0.01082077,0.026228215,0.017382059,0.0273146,0.010823979,0.017850114,0.013463929,0.079522895,0.016871473,0.116442835,0.019060462
9061,-500,0.4,0.000249,0.000717,0.0335,10000000,30500000,29500000,file://localhost/home/slycat/src/slycat-data/metro-demo/surfaces/run.9061.200.vtp,200,-227080.4591,32617.6173,-244274.4695,26141.36334,-279262.9978,12475.95814,-12211.43276,15234.4489,-58231.04961,70718.80315,-51314.70035,36010.09322,0.066495709,-0.012242765,-0.004617221,-0.001772399,0.010774651,-0.000235797,0.015687764,0.002506657,0.020478651,0.01492323,0.016138532,0.002922427,0.012110709,0.00228394,0.047621839,0.006591195,0.072672143,0.005791422
9061,-500,0.4,0.000249,0.000717,0.0335,10000000,30500000,29500000,file://localhost/home/slycat/src/slycat-data/metro-demo/surfaces/run.9061.250.vtp,250,-227080.4591,32617.6173,-244274.4695,26141.36334,-279262.9978,12475.95814,-12211.43276,15234.4489,-58231.04961,70718.80315,-51314.70035,36010.09322,0.063991038,0.004631562,-0.001998034,0.000681271,0.006631924,-0.002156736,-0.0059925,-0.01598151,0.002367761,-0.009057392,-0.008188924,-0.018002351,0.005584223,-0.005485436,-0.014704325,-0.012713331,-0.023763958,-0.014917569
9061,-500,0.4,0.000249,0.000717,0.0335,10000000,30500000,29500000,file://localhost/home/slycat/src/slycat-data/metro-demo/surfaces/run.9061.300.vtp,300,-227080.4591,32617.6173,-244274.4695,26141.36334,-279262.9978,12475.95814,-12211.43276,15234.4489,-58231.04961,70718.80315,-51314.70035,36010.09322,0.057073201,0.023703809,0.000258913,0.001364346,0.002402286,-0.003294318,-0.015405583,-0.0187121,-0.007562153,-0.017523462,-0.016623741,-0.019561511,0.000433259,-0.008959871,-0.040972672,-0.016050378,-0.044795853,-0.008123974
9061,-500,0.4,0.000249,0.000717,0.0335,10000000,30500000,29500000,file://localhost/home/slycat/src/slycat-data/metro-demo/surfaces/run.9061.350.vtp,350,-227080.4591,32617.6173,-244274.4695,26141.36334,-279262.9978,12475.95814,-12211.43276,15234.4489,-58231.04961,70718.80315,-51314.70035,36010.09322,0.042604013,0.04181176,0.002407801,0.000214638,-0.00227059,-0.003130297,-0.01735569,-0.013356224,-0.011934215,-0.014431352,-0.018623427,-0.014425664,-0.004713657,-0.007109074,-0.043610725,-0.011435444,-0.057157979,-0.003351915
9061,-500,0.4,0.000249,0.000717,0.0335,10000000,30500000,29500000,file://localhost/home/slycat/src/slycat-data/metro-demo/surfaces/run.9061.400.vtp,400,-227080.4591,32617.6173,-244274.4695,26141.36334,-279262.9978,12475.95814,-12211.43276,15234.4489,-58231.04961,70718.80315,-51314.70035,36010.09322,0.024411026,0.055225915,0.004390481,-0.00048826,-0.007013329,-0.00319708,-0.020200753,-0.008818159,-0.014632041,-0.008962979,-0.020910641,-0.009287315,-0.009153226,-0.004544613,-0.042618953,-0.006110187,-0.050536939,0.000222027
9061,-500,0.4,0.000249,0.000717,0.0335,10000000,30500000,29500000,file://localhost/home/slycat/src/slycat-data/metro-demo/surfaces/run.9061.450.vtp,450,-227080.4591,32617.6173,-244274.4695,26141.36334,-279262.9978,12475.95814,-12211.43276,15234.4489,-58231.04961,70718.80315,-51314.70035,36010.09322,-0.002523783,0.064695156,0.006299754,-0.000859812,-0.012084495,-0.002453934,-0.024090872,-0.007385921,-0.018592721,-0.005333001,-0.024715987,-0.007780978,-0.014079183,-0.003176664,-0.0451305,-0.002569011,-0.060802433,0.002761455
9061,-500,0.4,0.000249,0.000717,0.0335,10000000,30500000,29500000,file://localhost/home/slycat/src/slycat-data/metro-demo/surfaces/run.9061.500.vtp,500,-227080.4591,32617.6173,-244274.4695,26141.36334,-279262.9978,12475.95814,-12211.43276,15234.4489,-58231.04961,70718.80315,-51314.70035,36010.09322,-0.032097249,0.066096493,0.008324393,-0.00080921,-0.01716385,-0.002067856,-0.026574854,-0.002002508,-0.022815401,-0.0027367,-0.026843698,-0.002614138,-0.018161777,-0.003234306,-0.045382426,0.00265152,-0.061513299,0.006071088
9061,-500,0.4,0.000249,0.000717,0.0335,10000000,30500000,29500000,file://localhost/home/slycat/src/slycat-data/metro-demo/surfaces/run.9061.550.vtp,550,-227080.4591,32617.6173,-244274.4695,26141.36334,-279262.9978,12475.95814,-12211.43276,15234.4489,-58231.04961,70718.80315,-51314.70035,36010.09322,-0.06296792,0.056340884,0.010392878,8.15E-05,-0.022124117,-0.001529324,-0.030932631,0.000583241,-0.027559091,-0.004314245,-0.031253729,0.0007156,-0.023989028,-0.00190846,-0.049045088,0.006982575,-0.059545481,0.013412351
9061,-500,0.4,0.000249,0.000717,0.0335,10000000,30500000,29500000,file://localhost/home/slycat/src/slycat-data/metro-demo/surfaces/run.9061.600.vtp,600,-227080.4591,32617.6173,-244274.4695,26141.36334,-279262.9978,12475.95814,-12211.43276,15234.4489,-58231.04961,70718.80315,-51314.70035,36010.09322,-0.092894418,0.040270082,0.012583336,0.001368048,-0.027059339,-0.001441215,-0.036855352,0.001524246,-0.034128583,-0.003939328,-0.037063132,0.002325646,-0.028796881,-1.71E-06,-0.0520272,0.011741745,-0.067893039,0.018029731
9061,-500,0.4,0.000249,0.000717,0.0335,10000000,30500000,29500000,file://localhost/home/slycat/src/slycat-data/metro-demo/surfaces/run.9061.650.vtp,650,-227080.4591,32617.6173,-244274.4695,26141.36334,-279262.9978,12475.95814,-12211.43276,15234.4489,-58231.04961,70718.80315,-51314.70035,36010.09322,-0.121912024,0.013749045,0.015069811,0.001592573,-0.032246127,-0.001629427,-0.042890394,0.001143959,-0.039108611,-0.003213228,-0.043014327,0.001981038,-0.033906051,-0.000175196,-0.052763281,0.016159558,-0.064900181,0.02396122
9061,-500,0.4,0.000249,0.000717,0.0335,10000000,30500000,29500000,file://localhost/home/slycat/src/slycat-data/metro-demo/surfaces/run.9061.700.vtp,700,-227080.4591,32617.6173,-244274.4695,26141.36334,-279262.9978,12475.95814,-12211.43276,15234.4489,-58231.04961,70718.80315,-51314.70035,36010.09322,-0.14693577,-0.015289913,0.017810951,0.001092469,-0.037581582,-0.001872062,-0.045559877,0.005077647,-0.043358293,-0.000202547,-0.045901358,0.005562854,-0.039198385,-0.000188407,-0.054023086,0.019682239,-0.063044514,0.028039692
9061,-500,0.4,0.000249,0.000717,0.0335,10000000,30500000,29500000,file://localhost/home/slycat/src/slycat-data/metro-demo/surfaces/run.9061.750.vtp,750,-227080.4591,32617.6173,-244274.4695,26141.36334,-279262.9978,12475.95814,-12211.43276,15234.4489,-58231.04961,70718.80315,-51314.70035,36010.09322,-0.179031334,-0.033198919,0.020850145,-0.000411763,-0.043191563,-0.002583482,-0.047397016,0.011909059,-0.047153484,0.004238839,-0.047151603,0.012846612,-0.044481938,0.000806,-0.055914006,0.025511441,-0.074490799,0.030316149
9061,-500,0.4,0.000249,0.000717,0.0335,10000000,30500000,29500000,file://localhost/home/slycat/src/slycat-data/metro-demo/surfaces/run.9061.800.vtp,800,-227080.4591,32617.6173,-244274.4695,26141.36334,-279262.9978,12475.95814,-12211.43276,15234.4489,-58231.04961,70718.80315,-51314.70035,36010.09322,-0.204356427,-0.060525775,0.024199623,-0.001248984,-0.049163892,-0.003478415,-0.050710225,0.016743789,-0.05137113,0.008647805,-0.050373598,0.017837703,-0.050279612,0.003240588,-0.059088711,0.03206179,-0.071085338,0.035816903
9061,-500,0.4,0.000249,0.000717,0.0335,10000000,30500000,29500000,file://localhost/home/slycat/src/slycat-data/metro-demo/surfaces/run.9061.850.vtp,850,-227080.4591,32617.6173,-244274.4695,26141.36334,-279262.9978,12475.95814,-12211.43276,15234.4489,-58231.04961,70718.80315,-51314.70035,36010.09322,-0.229110226,-0.100753635,0.028072314,-0.000673649,-0.055678,-0.004179823,-0.057301382,0.018664894,-0.057272861,0.010508799,-0.057285664,0.019382596,-0.056557299,0.003998511,-0.060567293,0.037608251,-0.069578934,0.040587112
9061,-500,0.4,0.000249,0.000717,0.0335,10000000,30500000,29500000,file://localhost/home/slycat/src/slycat-data/metro-demo/surfaces/run.9061.900.vtp,900,-227080.4591,32617.6173,-244274.4695,26141.36334,-279262.9978,12475.95814,-12211.43276,15234.4489,-58231.04961,70718.80315,-51314.70035,36010.09322,-0.249256547,-0.132673864,0.032647974,0.00072695,-0.06277335,-0.005978746,-0.064282311,0.018773465,-0.064363761,0.010880952,-0.064561142,0.019219544,-0.063489902,0.00336372,-0.062449735,0.043406376,-0.075650004,0.048211644
9061,-500,0.4,0.000249,0.000717,0.0335,10000000,30500000,29500000,file://localhost/home/slycat/src/slycat-data/metro-demo/surfaces/run.9061.950.vtp,950,-227080.4591,32617.6173,-244274.4695,26141.36334,-279262.9978,12475.95814,-12211.43276,15234.4489,-58231.04961,70718.80315,-51314.70035,36010.09322,-0.265314024,-0.164821351,0.037800217,0.001674275,-0.070582428,-0.007957676,-0.070583376,0.023260715,-0.072568605,0.010579353,-0.070837351,0.023765053,-0.0711713,0.002486038,-0.062851546,0.050536468,-0.072318129,0.055022343
9061,-500,0.4,0.000249,0.000717,0.0335,10000000,30500000,29500000,file://localhost/home/slycat/src/slycat-data/metro-demo/surfaces/run.9061.1000.vtp,1000,-227080.4591,32617.6173,-244274.4695,26141.36334,-279262.9978,12475.95814,-12211.43276,15234.4489,-58231.04961,70718.80315,-51314.70035,36010.09322,-0.282912026,-0.199582991,0.043979001,-0.008241734,-0.079050041,-0.009485404,-0.061322173,0.046798667,-0.068591139,0.035064091,-0.060005164,0.048319041,-0.079020345,0.004983151,-0.062602381,0.058922083,-0.06531536,0.0585367
9413,-322,0.4,0.000232,0.000682,0.0265,10400000,30500000,29500000,file://localhost/home/slycat/src/slycat-data/metro-demo/surfaces/run.9413.0.vtp,0,-239442.3813,31700.57729,-253173.0186,23439.91697,-289519.8344,13861.48271,-11258.15169,8984.252699,-59996.28478,34201.06575,-53104.44466,33209.55334,0.075292741,-0.037285444,-0.0160364,0.00147945,0.029349307,0.001741594,0.016702913,-0.027157124,0.023185709,-0.020703742,0.016099344,-0.027655342,0.025955968,-0.016351766,-0.039562947,-0.044662905,-0.08231376,-0.05398163
9413,-322,0.4,0.000232,0.000682,0.0265,10400000,30500000,29500000,file://localhost/home/slycat/src/slycat-data/metro-demo/surfaces/run.9413.50.vtp,50,-239442.3813,31700.57729,-253173.0186,23439.91697,-289519.8344,13861.48271,-11258.15169,8984.252699,-59996.28478,34201.06575,-53104.44466,33209.55334,0.073863932,-0.03349679,-0.013597003,0.00185769,0.025952522,0.001357495,0.035113186,-0.008960582,0.023789518,-0.012469733,0.035549686,-0.009482225,0.026286968,-0.005527868,0.02688385,-0.023037391,0.031055847,-0.041806375
9413,-322,0.4,0.000232,0.000682,0.0265,10400000,30500000,29500000,file://localhost/home/slycat/src/slycat-data/metro-demo/surfaces/run.9413.100.vtp,100,-239442.3813,31700.57729,-253173.0186,23439.91697,-289519.8344,13861.48271,-11258.15169,8984.252699,-59996.28478,34201.06575,-53104.44466,33209.55334,0.072413416,-0.029288506,-0.011498121,0.000967738,0.022637231,0.000929811,0.039999838,0.004515304,0.028628474,0.00232269,0.040434814,0.004295352,0.024942476,0.002862607,0.063074003,-0.003819723,0.084781491,-0.013270573
9413,-322,0.4,0.000232,0.000682,0.0265,10400000,30500000,29500000,file://localhost/home/slycat/src/slycat-data/metro-demo/surfaces/run.9413.150.vtp,150,-239442.3813,31700.57729,-253173.0186,23439.91697,-289519.8344,13861.48271,-11258.15169,8984.252699,-59996.28478,34201.06575,-53104.44466,33209.55334,0.070905883,-0.025119309,-0.009557665,-0.000192111,0.019424961,0.000565573,0.037630613,0.011874394,0.028823171,0.010309323,0.03832372,0.012107731,0.022467583,0.008217914,0.073922705,0.005565007,0.101650212,0.004427536
9413,-322,0.4,0.000232,0.000682,0.0265,10400000,30500000,29500000,file://localhost/home/slycat/src/slycat-data/metro-demo/surfaces/run.9413.200.vtp,200,-239442.3813,31700.57729,-253173.0186,23439.91697,-289519.8344,13861.48271,-11258.15169,8984.252699,-59996.28478,34201.06575,-53104.44466,33209.55334,0.068839157,-0.019586648,-0.007841969,-0.001558198,0.016433126,0.000233251,0.034297006,0.015717215,0.02719767,0.014761301,0.035098143,0.015914834,0.01983184,0.01194159,0.076619929,0.010930525,0.110231764,0.012988721
9413,-322,0.4,0.000232,0.000682,0.0265,10400000,30500000,29500000,file://localhost/home/slycat/src/slycat-data/metro-demo/surfaces/run.9413.250.vtp,250,-239442.3813,31700.57729,-253173.0186,23439.91697,-289519.8344,13861.48271,-11258.15169,8984.252699,-59996.28478,34201.06575,-53104.44466,33209.55334,0.067485535,-0.015675086,-0.006674005,-0.002099497,0.014264661,5.78E-05,0.029823187,0.014566356,0.026085349,0.017501567,0.030478966,0.014610052,0.017391049,0.012040644,0.075332779,0.014633573,0.109970201,0.017584237
9413,-322,0.4,0.000232,0.000682,0.0265,10400000,30500000,29500000,file://localhost/home/slycat/src/slycat-data/metro-demo/surfaces/run.9413.300.vtp,300,-239442.3813,31700.57729,-253173.0186,23439.91697,-289519.8344,13861.48271,-11258.15169,8984.252699,-59996.28478,34201.06575,-53104.44466,33209.55334,0.066141747,-0.012178687,-0.005521143,-0.002240244,0.012154341,-0.000201227,0.026239914,0.014084837,0.023990873,0.018087006,0.027038888,0.014231526,0.015060967,0.010422231,0.07184189,0.015875698,0.106129996,0.01934696
9413,-322,0.4,0.000232,0.000682,0.0265,10400000,30500000,29500000,file://localhost/home/slycat/src/slycat-data/metro-demo/surfaces/run.9413.350.vtp,350,-239442.3813,31700.57729,-253173.0186,23439.91697,-289519.8344,13861.48271,-11258.15169,8984.252699,-59996.28478,34201.06575,-53104.44466,33209.55334,0.069764282,-0.012809747,-0.004136856,0.000499818,0.010518739,-0.000554068,-0.000464587,-0.016093294,0.008198734,-0.007441517,-0.001369208,-0.017262195,0.010504008,-0.004750859,0.008023259,-0.009702988,0.009405568,-0.01306187
9413,-322,0.4,0.000232,0.000682,0.0265,10400000,30500000,29500000,file://localhost/home/slycat/src/slycat-data/metro-demo/surfaces/run.9413.400.vtp,400,-239442.3813,31700.57729,-253173.0186,23439.91697,-289519.8344,13861.48271,-11258.15169,8984.252699,-59996.28478,34201.06575,-53104.44466,33209.55334,0.067308837,-0.007196279,-0.003069516,0.000260653,0.008418606,-0.00101691,-0.001280617,-0.014942774,0.007485881,-0.005191194,-0.00144978,-0.014522631,0.009756879,-0.001289712,0.007958072,-0.007581212,0.011624385,-0.014203542
9413,-322,0.4,0.000232,0.000682,0.0265,10400000,30500000,29500000,file://localhost/home/slycat/src/slycat-data/metro-demo/surfaces/run.9413.450.vtp,450,-239442.3813,31700.57729,-253173.0186,23439.91697,-289519.8344,13861.48271,-11258.15169,8984.252699,-59996.28478,34201.06575,-53104.44466,33209.55334,0.06476524,0.003910583,-0.00164282,0.001062544,0.006025767,-0.002018413,-0.010215776,-0.020462545,-8.75E-05,-0.014277594,-0.011256478,-0.020360404,0.005522237,-0.006206519,-0.01921263,-0.013288405,-0.02983641,-0.015739574
9413,-322,0.4,0.000232,0.000682,0.0265,10400000,30500000,29500000,file://localhost/home/slycat/src/slycat-data/metro-demo/surfaces/run.9413.500.vtp,500,-239442.3813,31700.57729,-253173.0186,23439.91697,-289519.8344,13861.48271,-11258.15169,8984.252699,-59996.28478,34201.06575,-53104.44466,33209.55334,0.061291444,0.014841279,-0.000257912,0.001136831,0.00350458,-0.002988535,-0.012745977,-0.018860186,-0.00391477,-0.015520005,-0.014142426,-0.019557266,0.002583135,-0.007744588,-0.032459053,-0.014714878,-0.046812409,-0.013125484
